Customer ID,Recency,Frequency,Monetary,Cluster,Segment,predicted_purchases_12m,CLV_12m
13881,4,43,45179.1,1,Loyal Customers,16.11803769455508,20418.186529872546
13882,3,5,1191.13,1,Loyal Customers,12.625551187534855,3063.3172668991206
13883,11,15,6560.02,1,Loyal Customers,5.275948332429967,2949.303413785012
13884,7,10,1888.48,1,Loyal Customers,5.124053386139302,1138.0464673530819
13885,189,2,506.8,0,Lost / Inactive,1.3507508112149411,168.886825195124
13886,71,1,243.56,1,Loyal Customers,0.0,0.0
13887,204,1,349.55,0,Lost / Inactive,0.0,0.0
13888,120,7,2169.05,1,Loyal Customers,2.539597162402461,1158.2843803939493
13889,93,6,1991.23,1,Loyal Customers,2.666233835792646,856.9001924310287
13890,1,14,2927.38,1,Loyal Customers,5.720637833976094,1216.5442746228518
13891,378,3,863.56,0,Lost / Inactive,1.1338610165450147,269.6660814320434
13892,27,6,1267.65,1,Loyal Customers,3.1511271203741433,450.9794741609029
13893,298,1,821.1,0,Lost / Inactive,0.0,0.0
13894,24,3,564.62,1,Loyal Customers,1.4498102131648443,663.3185816077671
13895,28,6,4008.52,1,Loyal Customers,2.5229568919600456,1539.4766161827843
13896,626,1,388.55,0,Lost / Inactive,0.33713653897144225,0.0
13897,50,3,1160.72,1,Loyal Customers,1.247024552248454,431.2314733603937
13898,326,2,686.4,0,Lost / Inactive,0.8146836661212042,145.99786970951496
13899,16,2,388.52,1,Loyal Customers,1.6045353918532768,168.83068609011204
13900,183,6,1610.59,1,Loyal Customers,2.801543234281425,727.4987775775787
13901,72,15,5676.34,1,Loyal Customers,5.4189207267003745,2502.0030596512756
13902,632,5,34095.26,1,Loyal Customers,0.0803866159245309,654.8994661433956
13903,400,1,165.45000000000002,0,Lost / Inactive,0.0,0.0
13904,37,2,332.64,1,Loyal Customers,1.5040799751480707,228.34767555096016
13905,733,1,312.65,0,Lost / Inactive,0.29255998785290094,0.0
13906,409,1,42.0,0,Lost / Inactive,0.0,0.0
13907,692,1,136.8,0,Lost / Inactive,0.30816865732882226,0.0
13908,80,4,2369.55,1,Loyal Customers,3.667503901331877,2256.363326271991
13909,423,2,286.6,0,Lost / Inactive,0.6124520826158147,122.26864670984489
13911,57,20,4234.99,1,Loyal Customers,9.352687631987067,1989.528165763814
13912,424,1,124.95,0,Lost / Inactive,0.0,0.0
13913,507,1,42.22,0,Lost / Inactive,0.0,0.0
13914,12,2,626.45,1,Loyal Customers,5.233207546981217,1817.1901865644497
13915,394,1,70.80000000000001,0,Lost / Inactive,0.0,0.0
13916,464,4,1275.81,0,Lost / Inactive,1.0705961376279132,320.95922913018404
13917,50,2,272.04,1,Loyal Customers,2.0648313380871683,487.7731811868532
13918,50,2,1212.84,1,Loyal Customers,1.680229942404086,1921.4067537105993
13919,59,4,1360.68,1,Loyal Customers,2.122792764066368,519.654270360517
13920,432,4,1774.68,0,Lost / Inactive,0.9116912405168908,374.81750477606806
13921,402,4,730.7,0,Lost / Inactive,1.3450545069598019,278.35797296682983
13922,352,3,865.2,0,Lost / Inactive,1.177558453766207,266.2415052509346
13923,54,1,351.13,1,Loyal Customers,0.0,0.0
13924,2,6,1838.85,1,Loyal Customers,14.51582734330519,3241.6224648136563
13925,93,4,678.25,1,Loyal Customers,4.093586252615641,627.0183310506044
13926,23,1,223.85,1,Loyal Customers,0.0,0.0
13927,75,2,708.26,1,Loyal Customers,1.072582060829957,424.7021509535224
13928,11,4,464.57,1,Loyal Customers,6.432730029823358,767.6736400801178
13929,169,11,3494.1,1,Loyal Customers,3.9112579942285355,1534.8583994306837
13930,58,2,337.34,1,Loyal Customers,2.5610844933178476,376.8973379525198
13931,96,11,5257.38,1,Loyal Customers,3.3959619276425217,1862.8033233265373
13932,295,1,307.4,0,Lost / Inactive,0.0,0.0
13933,109,2,608.79,1,Loyal Customers,2.180553881424003,762.8573339342439
13934,264,1,922.1,0,Lost / Inactive,0.0,0.0
13935,597,3,6116.92,0,Lost / Inactive,0.30004218910927416,578.4389325466269
13936,180,3,939.66,1,Loyal Customers,1.8069189490556252,490.5782156278816
13937,169,2,880.13,1,Loyal Customers,1.0898874479061977,198.89130483558915
13938,35,1,71.66,0,Lost / Inactive,0.0,0.0
13939,23,7,1560.96,1,Loyal Customers,3.5165188761536004,781.7952620890961
13940,17,4,839.14,1,Loyal Customers,6.081329718018823,1244.318431417288
13941,22,15,11122.3,1,Loyal Customers,6.242884957786046,4659.9548986206255
13942,535,1,320.0,0,Lost / Inactive,0.0,0.0
13943,578,1,246.54,0,Lost / Inactive,0.3618911004139654,0.0
13944,653,1,200.43,0,Lost / Inactive,0.3242053181687936,0.0
13945,395,2,854.1500000000001,0,Lost / Inactive,0.6547911507426895,251.5530159531818
13946,79,6,1876.23,1,Loyal Customers,2.5114386287627397,770.613345541845
13947,65,1,90.6,0,Lost / Inactive,0.0,0.0
13948,361,4,548.76,0,Lost / Inactive,1.421987108953377,184.86561419565524
13949,3,6,2427.32,1,Loyal Customers,12.524132512087387,4550.375665203266
13950,11,4,745.0600000000001,1,Loyal Customers,4.123741285253118,769.6078746187652
13951,176,3,674.45,1,Loyal Customers,2.247025526117652,530.7948719649816
13952,218,14,12823.521,1,Loyal Customers,4.242423937797492,4635.442863748622
13953,7,12,6640.68,1,Loyal Customers,5.296958332825981,2782.3251254116594
13954,2,2,439.92,1,Loyal Customers,3.990540686529122,969.1792070117821
13955,154,3,545.17,1,Loyal Customers,1.9823976457216688,328.51910384693656
13956,5,5,1026.42,1,Loyal Customers,4.902644780045567,1080.2684833959277
13957,418,3,458.25,0,Lost / Inactive,1.0273572907017106,187.13384424408875
13958,380,8,4709.2300000000005,1,Loyal Customers,1.6684091863860449,1574.9777526593502
13959,79,6,1076.18,1,Loyal Customers,3.4617348316524414,688.3702166938906
13960,21,2,230.22,1,Loyal Customers,3.8731646261161434,460.3531058640402
13961,392,1,538.4,0,Lost / Inactive,0.0,0.0
13962,22,3,362.8,1,Loyal Customers,1.8479060270277468,162.39983759076344
13963,308,17,3011.87,1,Loyal Customers,0.08195131500397315,12.98851151571402
13964,387,2,438.9,0,Lost / Inactive,0.6008503726609459,92.37544663435767
13965,477,3,996.61,0,Lost / Inactive,0.9007615839538857,188.23720502207777
13966,435,1,390.86,0,Lost / Inactive,0.0,0.0
13967,146,2,166.3,0,Lost / Inactive,1.1216149212637747,106.26518940940807
13968,423,1,123.66,0,Lost / Inactive,0.0,0.0
13969,7,35,13365.87,1,Loyal Customers,17.125157538045517,6477.737428214762
13970,386,2,846.55,0,Lost / Inactive,0.621495817043513,391.9328652541479
13971,19,14,4667.57,1,Loyal Customers,6.584562585149218,2092.4444673749813
13972,71,2,190.25,1,Loyal Customers,1.955602397800431,105.48989251395845
13973,287,1,264.7,0,Lost / Inactive,0.0,0.0
13974,49,2,677.72,1,Loyal Customers,0.8444273887944017,395.5702698106967
13975,31,12,5358.84,1,Loyal Customers,5.171961555819526,2342.653895510023
13976,207,4,1192.36,1,Loyal Customers,1.6984766797688524,512.3346351367376
13977,411,1,519.8100000000001,0,Lost / Inactive,0.0,0.0
13978,15,2,196.79,1,Loyal Customers,4.795989538359494,223.51612052481397
13979,73,7,3416.23,1,Loyal Customers,2.510435240852608,1548.6558156328979
13980,60,5,799.92,1,Loyal Customers,2.2885317157692087,324.89427199974324
13981,416,1,331.14,0,Lost / Inactive,0.0,0.0
13982,39,9,4445.59,1,Loyal Customers,4.1195882920309295,1760.7033329954443
13983,30,21,7108.45,1,Loyal Customers,8.45625888656721,3045.012193165828
13984,27,12,2048.6,1,Loyal Customers,4.808004896239646,811.8856960169691
13985,4,22,10020.86,1,Loyal Customers,10.671917761548466,4647.481321799866
13986,17,1,320.46,1,Loyal Customers,0.0,0.0
13987,380,2,682.54,0,Lost / Inactive,0.5489515712006107,190.30663497619264
13988,20,8,4757.8,1,Loyal Customers,3.977084994876691,2400.565523662523
13989,66,5,2026.06,1,Loyal Customers,2.619025385041624,1057.1500996876043
13990,213,1,311.3,0,Lost / Inactive,0.0,0.0
13991,12,6,855.97,1,Loyal Customers,7.849574151713534,1393.4487825854599
13992,30,3,219.5,1,Loyal Customers,1.7485637516004773,130.64729017330433
13993,43,19,6775.71,1,Loyal Customers,7.9272028497614135,2713.063159818905
13994,4,6,2313.14,1,Loyal Customers,9.38021693809383,3650.9535123849128
13995,15,14,3902.01,1,Loyal Customers,6.2620821391961075,1699.8387786891963
13996,386,2,895.76,0,Lost / Inactive,0.499477394180399,228.28261366823554
13997,519,3,382.31,0,Lost / Inactive,0.3527932019384289,96.0235960165114
13998,447,3,566.7,0,Lost / Inactive,0.8757069705231085,136.07941478642041
13999,10,29,9502.26,1,Loyal Customers,12.965061557361606,3947.5598894486147
14000,211,5,2046.34,1,Loyal Customers,1.9914406872301955,895.309931189933
14001,46,9,4530.09,1,Loyal Customers,4.88672364523073,2672.746291837704
14002,134,2,529.73,1,Loyal Customers,1.9267707905724132,667.8719508238604
14003,733,1,209.41,0,Lost / Inactive,0.29255998785290094,0.0
14004,43,11,6258.45,1,Loyal Customers,6.1619686770396225,3951.062172398117
14005,10,5,2874.72,1,Loyal Customers,5.863940418165031,3819.891229737383
14006,116,7,2196.67,1,Loyal Customers,3.268684720481353,970.9958457571
14007,513,1,79.48,0,Lost / Inactive,0.0,0.0
14008,432,1,509.04,0,Lost / Inactive,0.0,0.0
14009,198,3,1099.91,1,Loyal Customers,1.64288775909197,582.8221911712506
14010,565,2,445.15,0,Lost / Inactive,0.0,0.0
14011,480,2,457.82,0,Lost / Inactive,0.545048170428857,103.50801798980899
14012,278,1,328.8,0,Lost / Inactive,0.0,0.0
14013,110,5,1084.57,1,Loyal Customers,2.3745211772764065,525.1945380923397
14014,77,3,1948.21,1,Loyal Customers,1.4334686741006701,1218.160366256353
14015,53,1,917.34,1,Loyal Customers,0.0,0.0
14016,162,11,11403.41,1,Loyal Customers,4.7503776016676635,4571.332159407617
14017,571,1,229.75,0,Lost / Inactive,0.3652444534970543,0.0
14018,645,1,367.15,0,Lost / Inactive,0.3277972525453738,0.0
14019,47,3,1421.61,1,Loyal Customers,4.3900763611554705,2319.3147116242803
14020,17,4,1249.01,1,Loyal Customers,2.1751673406927674,675.6811809516107
14021,155,7,1716.58,1,Loyal Customers,3.484325265469773,785.6667797444543
14022,225,2,792.15,1,Loyal Customers,0.9086781159687974,452.6362815406597
14023,7,2,584.07,1,Loyal Customers,1.7305448895706297,611.3999423510795
14024,122,3,645.74,1,Loyal Customers,1.963998708497799,330.18896377131483
14025,465,8,4057.9,0,Lost / Inactive,0.03547419622537502,18.414950346594253
14026,471,2,713.11,0,Lost / Inactive,0.5677090455135956,210.4828966180881
14027,61,1,104.82,0,Lost / Inactive,0.0,0.0
14028,550,3,10396.5,0,Lost / Inactive,0.0,0.0
14029,63,2,467.66,1,Loyal Customers,2.4520107349375926,843.1261794004093
14030,18,20,8262.29,1,Loyal Customers,7.10980853468432,3336.851223592538
14031,7,44,40999.17,1,Loyal Customers,17.459967790550003,16443.60262833225
14032,2,16,4850.27,1,Loyal Customers,7.1546850676744205,2029.648419249379
14033,555,1,109.44,0,Lost / Inactive,0.0,0.0
14034,22,3,651.8199999999999,1,Loyal Customers,2.4153869211195738,492.6276315237642
14035,29,9,2856.72,1,Loyal Customers,4.582717074415227,1434.1760394763976
14036,285,1,626.65,0,Lost / Inactive,0.0,0.0
14037,176,6,836.95,1,Loyal Customers,2.4637398141241933,294.0821019888351
14038,78,5,3069.88,1,Loyal Customers,2.2309613324187723,1278.863215724412
14039,33,2,267.28000000000003,1,Loyal Customers,0.8564696417029439,149.8827454900177
14040,41,35,12645.57,1,Loyal Customers,14.174127850497298,5112.8260763962735
14041,266,1,141.41,0,Lost / Inactive,0.0,0.0
14042,725,1,431.98,0,Lost / Inactive,0.2951116359133243,0.0
14043,491,2,304.25,0,Lost / Inactive,0.5423994744923636,87.44851247417142
14044,27,10,3123.1,1,Loyal Customers,4.147238543133741,1413.385798746416
14045,109,16,11313.03,1,Loyal Customers,6.270465286020481,4941.112057724989
14046,284,1,154.99,0,Lost / Inactive,0.0,0.0
14047,9,14,4255.03,1,Loyal Customers,5.66556134142799,1806.8352588855316
14048,305,3,748.69,0,Lost / Inactive,0.8670207371659765,402.64801881082917
14049,17,13,13239.03,1,Loyal Customers,5.086069008534577,6601.93454731412
14050,32,2,746.36,1,Loyal Customers,3.076286991914469,912.4721292758906
14051,1,37,22434.0,1,Loyal Customers,15.658599041100027,9220.843186366355
14052,20,2,480.81,1,Loyal Customers,1.2013048967166553,308.9357677569415
14053,124,4,572.3,1,Loyal Customers,2.28500421369191,303.37716366484455
14054,65,1,92.46,0,Lost / Inactive,0.0,0.0
14055,106,3,1520.96,1,Loyal Customers,1.166127762130757,739.5749273091013
14056,1,23,8214.65,1,Loyal Customers,23.319642316524224,7535.4537675960055
14057,24,22,8408.84,1,Loyal Customers,8.3996244763722,3616.2638027000507
14058,463,2,469.19,0,Lost / Inactive,0.5129165534904,87.32151920390172
14059,267,1,183.6,0,Lost / Inactive,0.0,0.0
14060,5,30,9519.08,1,Loyal Customers,14.215388053249423,4587.644290350807
14061,507,3,917.43,0,Lost / Inactive,0.8418161371900696,233.43385663600952
14062,10,24,25604.2,1,Loyal Customers,9.853347630018435,10829.667128675881
14063,438,9,22710.2,1,Loyal Customers,0.8028522650919989,2205.7226075014473
14064,29,15,3332.42,1,Loyal Customers,6.533306765189731,1378.4122061768187
14065,389,3,891.02,0,Lost / Inactive,0.6846066506765235,202.77195926984763
14066,267,1,152.55,0,Lost / Inactive,0.0,0.0
14067,64,2,374.7,1,Loyal Customers,3.0664923114560065,529.4784251019883
14068,320,4,1528.37,0,Lost / Inactive,1.5570784597671783,532.763987921559
14069,515,2,230.06,0,Lost / Inactive,0.39935967408784856,51.16590475038959
14070,685,1,326.55,0,Lost / Inactive,0.3110020879659361,0.0
14071,4,8,1438.82,1,Loyal Customers,7.20105592002528,1392.8590335082301
14072,667,1,390.85,0,Lost / Inactive,0.31853392966214017,0.0
14073,32,1,151.04,1,Loyal Customers,0.0,0.0
14074,623,1,219.4,0,Lost / Inactive,0.33809992836956865,0.0
14075,5,6,1734.87,1,Loyal Customers,3.3341062582022287,1105.5217836363588
14076,129,1,122.47,0,Lost / Inactive,0.0,0.0
14077,41,6,615.08,1,Loyal Customers,4.353568277090967,420.18909320747207
14078,102,9,1692.63,1,Loyal Customers,4.453280737702148,701.4698134799607
14079,125,2,618.73,1,Loyal Customers,0.7216391906163107,306.8529367678636
14080,33,5,1115.68,1,Loyal Customers,2.0666681954757813,442.30294457365073
14081,302,10,5370.1,1,Loyal Customers,2.7219960723774683,1691.0940781734362
14082,365,2,413.36,0,Lost / Inactive,0.6105806751367256,127.46655074679117
14083,4,11,1407.26,1,Loyal Customers,4.422317157773686,624.5535296139798
14084,512,1,150.5,0,Lost / Inactive,0.0,0.0
14085,2,33,10104.97,1,Loyal Customers,13.47725562700186,4193.2374607879565
14086,463,1,39.95,0,Lost / Inactive,0.0,0.0
14087,3,3,846.22,1,Loyal Customers,1.1638035143959966,361.99502113922523
14088,10,16,64036.8,1,Loyal Customers,10.091286790287533,37391.83739637413
14089,57,1,161.0,0,Lost / Inactive,0.0,0.0
14090,325,1,76.32000000000001,0,Lost / Inactive,0.0,0.0
14091,654,2,9530.08,0,Lost / Inactive,0.2600210778211667,1171.5964190378634
14092,8,24,7229.45,1,Loyal Customers,9.929463309080493,3131.333834488557
14093,12,1,442.85,1,Loyal Customers,0.0,0.0
14094,440,1,335.22,0,Lost / Inactive,0.0,0.0
14095,723,1,2.95,0,Lost / Inactive,0.29621891765547326,0.0
14096,4,17,65164.79,1,Loyal Customers,35.67499984642444,135978.2897981441
14097,481,2,422.86,0,Lost / Inactive,0.5556012708381795,183.71247027697862
14098,37,1,147.35,1,Loyal Customers,0.0,0.0
14099,16,20,5765.71,1,Loyal Customers,8.93517840301153,2362.570861853316
14100,138,1,194.9,0,Lost / Inactive,0.0,0.0
14101,74,13,9961.93,1,Loyal Customers,6.56362830219627,4781.74611128874
14102,5,5,1360.28,1,Loyal Customers,14.881184181201476,3397.570596157678
14104,155,5,771.58,1,Loyal Customers,2.563300955680445,382.581260646187
14105,239,5,5988.83,1,Loyal Customers,2.0001752336405674,2587.448349455441
14106,737,1,214.8,0,Lost / Inactive,0.2907643107479896,0.0
14107,52,11,4877.3,1,Loyal Customers,4.8058156688303395,2135.51305652552
14108,31,4,1044.96,1,Loyal Customers,1.611733807058248,420.5233253394883
14109,73,1,144.2,0,Lost / Inactive,0.0,0.0
14110,4,33,12987.95,1,Loyal Customers,14.262415479394516,5440.3777873783365
14111,14,4,692.85,1,Loyal Customers,4.186858826729999,826.5388806883095
14112,23,13,5834.59,1,Loyal Customers,4.823665417665492,2430.4179051129045
14113,4,16,7092.610000000001,1,Loyal Customers,6.645144338419794,2898.1602581792213
14114,274,7,1364.09,1,Loyal Customers,2.808862043157075,470.394454121853
14115,502,2,622.67,0,Lost / Inactive,0.5322933842822779,303.8857909822067
14116,20,5,1382.74,1,Loyal Customers,8.727211514546225,2253.1989795326235
14117,144,1,90.0,0,Lost / Inactive,0.0,0.0
14118,429,1,458.45,0,Lost / Inactive,0.0,0.0
14119,376,2,183.37,0,Lost / Inactive,0.6194115665047395,83.83780347655347
14121,4,4,2780.15,1,Loyal Customers,10.233336140433906,8558.31197205594
14122,406,3,362.42,0,Lost / Inactive,1.0032334531771125,140.65498804588063
14123,733,1,436.18,0,Lost / Inactive,0.29219907500103753,0.0
14124,84,1,419.58,1,Loyal Customers,0.0,0.0
14125,11,3,2740.43,1,Loyal Customers,6.339827013654314,4661.796148775315
14126,8,4,1172.46,1,Loyal Customers,1.819875806925186,655.3299239815968
14127,123,6,1900.08,1,Loyal Customers,3.953291833995828,1077.402026150074
14128,61,3,924.21,1,Loyal Customers,1.4949494985879535,486.2444789179013
14129,2,9,2591.34,1,Loyal Customers,4.265866372176155,1264.0108330406335
14130,319,4,1882.67,1,Loyal Customers,1.4888860537388926,745.4054063972061
14131,649,1,187.87,0,Lost / Inactive,0.3264409563430243,0.0
14132,2,11,3586.03,1,Loyal Customers,15.32027318037768,4738.994011753285
14133,130,4,911.14,1,Loyal Customers,1.147466890988398,354.649718076639
14134,383,15,11123.35,1,Loyal Customers,0.7442460150663518,733.6600111109396
14135,2,24,9643.92,1,Loyal Customers,10.21345305456369,3857.2689134686993
14136,401,5,1570.81,0,Lost / Inactive,1.5778846010288794,485.53442472239533
14137,696,1,332.7,0,Lost / Inactive,0.30657268750860256,0.0
14138,2,2,982.38,1,Loyal Customers,4.205062312254128,1643.2734370648927
14139,46,4,1086.8,1,Loyal Customers,2.1203915505836095,518.4197788570086
14140,4,2,935.05,1,Loyal Customers,5.566536190286613,2487.610766111939
14141,3,4,915.13,1,Loyal Customers,7.499991700757463,1557.9665154964598
14142,373,2,983.15,0,Lost / Inactive,0.66108497878505,465.54531070826044
14143,134,1,115.8,0,Lost / Inactive,0.0,0.0
14144,486,1,30.6,0,Lost / Inactive,0.0,0.0
14145,47,7,7600.05,1,Loyal Customers,3.516854705982817,3475.6451612003834
14146,9,12,9450.3,1,Loyal Customers,4.094218519397877,4215.1009515776705
14147,78,9,2590.2,1,Loyal Customers,3.3520164420866787,1249.2562059177492
14148,234,2,466.29,0,Lost / Inactive,1.0014499042714093,180.89542241289305
14149,221,1,446.62,0,Lost / Inactive,0.0,0.0
14150,36,2,658.64,1,Loyal Customers,1.2805384101761863,512.0685391327763
14151,673,2,679.45,0,Lost / Inactive,0.24497423340363908,91.04802427555758
14152,75,7,1997.34,1,Loyal Customers,2.771543649261792,903.6090850951327
14153,483,1,233.4,0,Lost / Inactive,0.0,0.0
14154,239,8,6460.7,1,Loyal Customers,2.4759976740769245,2818.2451599583765
14155,266,1,118.75,0,Lost / Inactive,0.0,0.0
14156,10,156,313946.37,2,Champions,54.37760091331531,131388.4563757906
14157,20,5,1002.78,1,Loyal Customers,2.3313449077151014,481.54433788765334
14158,40,1,507.66,1,Loyal Customers,0.0,0.0
14159,20,20,7938.01,1,Loyal Customers,8.40319950961943,3292.8238126048454
14160,610,7,8421.47,0,Lost / Inactive,0.007695247854917636,5.8328183778519564
14161,216,7,3318.88,1,Loyal Customers,2.846340614207603,1274.099936043394
14162,174,2,289.36,0,Lost / Inactive,1.3387167661702897,173.41835004587207
14163,87,5,2594.62,1,Loyal Customers,3.0901963454661576,1831.8428689270784
14164,71,2,1631.77,1,Loyal Customers,3.2373534269812794,1315.3339285194722
14165,276,1,122.54,0,Lost / Inactive,0.0,0.0
14166,505,2,256.85,0,Lost / Inactive,0.5097344624440219,85.02415401761641
14167,39,8,1296.49,1,Loyal Customers,3.6735106893145235,571.9549003998746
14168,421,2,370.45,0,Lost / Inactive,0.6363139540734204,50.849641042299744
14169,431,2,624.4300000000001,0,Lost / Inactive,0.4198968780574358,70.18840935831152
14170,375,3,597.33,0,Lost / Inactive,0.5479138051451223,122.04191654088622
14171,98,2,498.79,1,Loyal Customers,0.6836333281371253,282.0067887858414
14172,605,3,402.72,0,Lost / Inactive,0.2150473406995611,30.118382893357193
14173,11,6,586.0,1,Loyal Customers,2.088702919912725,286.0962516633469
14174,33,1,134.46,1,Loyal Customers,0.0,0.0
14175,60,8,7678.88,1,Loyal Customers,3.944932668105461,3653.9434439222323
14176,297,5,916.01,0,Lost / Inactive,1.4452178050327094,350.5254275982485
14177,86,13,2229.34,1,Loyal Customers,4.2927161587221185,893.1798201215756
14178,9,7,1620.93,1,Loyal Customers,9.546772761087322,2165.643747276357
14179,41,2,719.78,1,Loyal Customers,4.275128057782253,825.0619219490004
14180,11,33,6319.25,1,Loyal Customers,18.63411839289133,3508.262219281517
14181,411,2,310.55,0,Lost / Inactive,0.6523691362846344,71.87053259416007
14182,444,4,678.77,0,Lost / Inactive,0.9646165534413826,165.98193315929518
14183,411,2,286.29,0,Lost / Inactive,0.6037003124847687,101.93305646059792
14184,67,1,452.89,1,Loyal Customers,0.0,0.0
14185,331,1,197.65,0,Lost / Inactive,0.0,0.0
14186,427,5,1550.63,0,Lost / Inactive,1.2002921492308734,392.08597953338455
14187,474,1,123.5,0,Lost / Inactive,0.0,0.0
14188,31,6,2054.36,1,Loyal Customers,5.333347647327055,1698.6093374787552
14189,2,16,5814.39,1,Loyal Customers,11.628259012798287,3868.235927795425
14190,666,1,79.9,0,Lost / Inactive,0.31853392966214017,0.0
14191,2,15,4817.66,1,Loyal Customers,6.67101805862246,2145.7837221840346
14192,388,1,293.74,0,Lost / Inactive,0.0,0.0
14193,68,3,1210.19,1,Loyal Customers,1.9800967720856328,860.9820586192752
14194,5,36,18670.59,1,Loyal Customers,11.619293099665265,8116.385947276738
14195,202,6,2615.6,1,Loyal Customers,2.2624918426861282,992.0559897623136
14196,107,1,335.52,1,Loyal Customers,0.0,0.0
14197,411,1,390.05,0,Lost / Inactive,0.0,0.0
14198,18,9,1569.73,1,Loyal Customers,4.048553360664731,688.606493704998
14199,218,4,1091.7,1,Loyal Customers,2.020328800160152,579.071449447095
14200,617,1,379.2,0,Lost / Inactive,0.3410235408449872,0.0
14201,60,10,1193.54,1,Loyal Customers,5.273276701781369,561.4481445287082
14202,381,3,847.76,0,Lost / Inactive,1.111363920694709,344.02488487861945
14203,397,1,339.34,0,Lost / Inactive,0.0,0.0
14204,2,4,1062.96,1,Loyal Customers,1.6177290458486506,368.57025066855294
14205,17,9,2414.2,1,Loyal Customers,3.883416424060119,1150.7268775814682
14206,239,3,1185.01,1,Loyal Customers,1.7028915442252757,558.3036792879269
14207,688,1,157.8,0,Lost / Inactive,0.30978138502430336,0.0
14208,95,2,567.05,1,Loyal Customers,0.8754391480771387,152.752409594937
14209,11,15,4993.27,1,Loyal Customers,7.036832656567305,2232.6570221192233
14210,106,16,5861.52,1,Loyal Customers,6.715900654159633,2354.3718504008725
14211,53,18,4402.29,1,Loyal Customers,7.066107463764482,1860.5164959597093
14212,90,2,2190.14,1,Loyal Customers,1.0506570043504353,1267.1004897123175
14213,405,1,1192.2,0,Lost / Inactive,0.0,0.0
14214,31,5,1004.38,1,Loyal Customers,4.7887630032185635,428.1628692567759
14215,12,9,3416.33,1,Loyal Customers,3.9094602160348204,1384.4885491129648
14216,3,5,2150.04,1,Loyal Customers,3.453498636483652,1540.2898847218435
14217,2,23,3416.89,1,Loyal Customers,13.197386404294994,1761.7690150071815
14218,43,1,169.48000000000002,1,Loyal Customers,0.0,0.0
14219,4,3,633.83,1,Loyal Customers,1.6624967599925997,203.9893353169385
14220,247,4,1515.0,1,Loyal Customers,1.8730951949232366,743.1087313037801
14221,42,17,6517.49,1,Loyal Customers,7.2332629183096895,3171.197258809343
14222,177,1,683.17,1,Loyal Customers,0.0,0.0
14223,92,3,991.13,1,Loyal Customers,2.6962597559885677,943.8489786267312
14224,110,9,1897.9,1,Loyal Customers,4.961772999604833,902.547876408488
14225,435,4,2037.02,0,Lost / Inactive,1.2391600261345381,567.270384456591
14226,29,6,3002.53,1,Loyal Customers,3.9730827163726543,1704.136048493303
14227,26,15,6368.71,1,Loyal Customers,4.724028683907216,2939.813355111859
14228,438,3,745.5,0,Lost / Inactive,0.8492035760537996,287.82073525790776
14229,52,7,2594.04,1,Loyal Customers,3.738183348348184,1583.4251103635177
14230,436,3,979.8,0,Lost / Inactive,0.602650046057772,343.6876747647451
14231,184,4,1235.62,1,Loyal Customers,2.3432597282019585,713.6328204413077
14232,43,5,2048.07,1,Loyal Customers,4.952900287636745,1628.633542850913
14233,49,7,2904.27,1,Loyal Customers,3.349105912682371,1321.0532010653114
14234,22,4,775.46,1,Loyal Customers,10.212028421874054,1370.656414478762
14235,75,9,4717.99,1,Loyal Customers,3.45461567075181,2386.2632256125025
14236,81,5,1744.64,1,Loyal Customers,2.8699011123465503,1004.6402196582269
14237,373,2,632.14,0,Lost / Inactive,0.6907366679383109,252.54947765752559
14238,326,3,434.23,0,Lost / Inactive,1.07307468099391,151.75877899642308
14239,43,21,4263.17,1,Loyal Customers,9.296096364832504,1792.1137140146684
14240,30,3,1247.49,1,Loyal Customers,1.8894795149277912,856.9822261956625
14241,184,2,333.7,0,Lost / Inactive,0.6974206242086649,170.19098000976769
14242,235,2,280.55,0,Lost / Inactive,1.1149033279995042,182.62752202345237
14243,9,17,7431.05,1,Loyal Customers,11.080742698258073,3158.6915369940725
14244,661,1,366.42,0,Lost / Inactive,0.32112655259230316,0.0
14245,220,2,1693.45,1,Loyal Customers,1.2030879921553763,934.9387313714568
14246,111,3,1474.06,1,Loyal Customers,2.7955318439132895,1458.338342851771
14247,278,5,772.66,0,Lost / Inactive,2.242417381698645,321.2325413204455
14248,318,3,1032.95,0,Lost / Inactive,1.324539135705129,486.91117105560596
14249,411,12,5625.461,1,Loyal Customers,0.8471336347165966,608.9483616697776
14250,7,3,1904.05,1,Loyal Customers,3.4882035443131314,2660.2120850637625
14251,2,5,2879.7000000000003,1,Loyal Customers,13.34843994232113,5248.7697175842895
14252,381,1,350.99,0,Lost / Inactive,0.0,0.0
14253,493,2,363.4,0,Lost / Inactive,0.5298491982755106,96.20131646948724
14254,433,1,601.03,0,Lost / Inactive,0.0,0.0
14255,546,1,1000.63,0,Lost / Inactive,0.0,0.0
14256,260,5,2473.99,1,Loyal Customers,1.6052834685622484,801.6587675564238
14257,64,9,5954.45,1,Loyal Customers,4.331092617407643,2442.7420327406644
14258,9,25,32051.34,1,Loyal Customers,9.779942262918649,13382.403005886144
14259,142,1,120.0,0,Lost / Inactive,0.0,0.0
14260,471,3,824.28,0,Lost / Inactive,0.5128293137904398,166.48092507264118
14261,51,2,1163.45,1,Loyal Customers,3.501601031431575,878.69166203573
14262,8,8,2618.23,1,Loyal Customers,8.932495172880715,2885.8839719710913
